CVE-2014-5760,MEDIUM,HIGH
CVE-2014-5761,MEDIUM,HIGH
CVE-2014-5762,MEDIUM,HIGH
CVE-2014-5763,MEDIUM,HIGH
CVE-2014-5764,MEDIUM,HIGH
CVE-2014-5765,MEDIUM,HIGH
CVE-2014-5766,MEDIUM,HIGH
CVE-2014-5767,MEDIUM,HIGH
CVE-2014-5768,MEDIUM,HIGH
CVE-2014-5769,MEDIUM,HIGH
CVE-2014-5770,MEDIUM,HIGH
CVE-2014-5771,MEDIUM,HIGH
CVE-2014-5772,MEDIUM,HIGH
CVE-2014-5773,MEDIUM,HIGH
CVE-2014-5774,MEDIUM,HIGH
CVE-2014-5775,MEDIUM,HIGH
CVE-2014-5776,MEDIUM,HIGH
CVE-2014-5777,MEDIUM,HIGH
CVE-2014-5778,MEDIUM,HIGH
CVE-2014-5779,MEDIUM,HIGH
CVE-2014-5780,MEDIUM,HIGH
CVE-2014-5781,MEDIUM,HIGH
CVE-2014-5782,MEDIUM,HIGH
CVE-2014-5783,MEDIUM,HIGH
CVE-2014-5784,MEDIUM,HIGH
CVE-2014-5785,MEDIUM,HIGH
CVE-2014-5786,MEDIUM,HIGH
CVE-2014-5787,MEDIUM,HIGH
CVE-2014-5788,MEDIUM,HIGH
CVE-2014-5789,MEDIUM,HIGH
CVE-2014-5790,MEDIUM,HIGH
CVE-2014-5791,MEDIUM,HIGH
CVE-2014-5792,MEDIUM,HIGH
CVE-2014-5793,MEDIUM,HIGH
CVE-2014-5794,MEDIUM,HIGH
CVE-2014-5796,MEDIUM,HIGH
CVE-2014-5797,MEDIUM,HIGH
CVE-2014-5798,MEDIUM,HIGH
CVE-2014-5799,MEDIUM,HIGH
CVE-2014-5800,MEDIUM,HIGH
CVE-2014-5801,MEDIUM,HIGH
CVE-2014-5802,MEDIUM,HIGH
CVE-2014-5803,MEDIUM,HIGH
CVE-2014-5804,MEDIUM,HIGH
CVE-2014-5805,MEDIUM,HIGH
CVE-2014-5806,MEDIUM,HIGH
CVE-2014-5807,MEDIUM,HIGH
CVE-2014-5808,MEDIUM,HIGH
CVE-2014-5809,MEDIUM,HIGH
CVE-2014-5810,MEDIUM,HIGH
CVE-2014-5811,MEDIUM,HIGH
CVE-2014-5812,MEDIUM,HIGH
CVE-2014-5813,MEDIUM,HIGH
CVE-2014-5815,MEDIUM,HIGH
CVE-2014-5816,MEDIUM,HIGH
CVE-2014-5817,MEDIUM,HIGH
CVE-2014-5818,MEDIUM,HIGH
CVE-2014-5819,MEDIUM,HIGH
CVE-2014-5820,MEDIUM,HIGH
CVE-2014-5821,MEDIUM,HIGH
CVE-2014-5822,MEDIUM,HIGH
CVE-2014-5823,MEDIUM,HIGH
CVE-2014-5824,MEDIUM,HIGH
CVE-2014-5825,MEDIUM,HIGH
CVE-2014-5826,MEDIUM,HIGH
CVE-2014-5827,MEDIUM,HIGH
CVE-2014-5828,MEDIUM,HIGH
CVE-2014-5829,MEDIUM,HIGH
CVE-2014-5830,MEDIUM,HIGH
CVE-2014-5831,MEDIUM,HIGH
CVE-2014-5832,MEDIUM,HIGH
CVE-2014-5833,MEDIUM,HIGH
CVE-2014-5834,MEDIUM,HIGH
CVE-2014-5835,MEDIUM,HIGH
CVE-2014-5836,MEDIUM,HIGH
CVE-2014-5837,MEDIUM,HIGH
CVE-2014-5838,MEDIUM,HIGH
CVE-2014-5839,MEDIUM,HIGH
CVE-2014-5840,MEDIUM,HIGH
CVE-2014-5841,MEDIUM,HIGH
CVE-2014-5842,MEDIUM,HIGH
CVE-2014-5843,MEDIUM,HIGH
CVE-2014-5844,MEDIUM,HIGH
CVE-2014-5845,MEDIUM,HIGH
CVE-2014-5846,MEDIUM,HIGH
CVE-2014-5847,MEDIUM,HIGH
CVE-2014-5848,MEDIUM,HIGH
CVE-2014-5849,MEDIUM,HIGH
CVE-2014-5850,MEDIUM,HIGH
CVE-2014-5851,MEDIUM,HIGH
CVE-2014-5852,MEDIUM,HIGH
CVE-2014-5853,MEDIUM,HIGH
CVE-2014-5854,MEDIUM,HIGH
CVE-2014-5855,MEDIUM,HIGH
CVE-2014-5856,MEDIUM,HIGH
CVE-2014-5857,MEDIUM,HIGH
CVE-2014-5858,MEDIUM,HIGH
CVE-2014-5859,MEDIUM,HIGH
CVE-2014-5860,MEDIUM,HIGH
CVE-2014-5861,MEDIUM,HIGH
CVE-2014-5862,MEDIUM,HIGH
CVE-2014-5863,MEDIUM,HIGH
CVE-2014-5864,MEDIUM,HIGH
CVE-2014-5865,MEDIUM,HIGH
CVE-2014-5866,MEDIUM,HIGH
CVE-2014-5867,MEDIUM,HIGH
CVE-2014-5868,MEDIUM,HIGH
CVE-2014-5869,MEDIUM,HIGH
CVE-2014-5870,MEDIUM,HIGH
CVE-2014-5871,MEDIUM,HIGH
CVE-2014-5872,MEDIUM,HIGH
CVE-2014-5873,MEDIUM,HIGH
CVE-2014-5874,MEDIUM,HIGH
CVE-2014-5875,MEDIUM,HIGH
CVE-2014-5876,MEDIUM,HIGH
CVE-2014-5877,MEDIUM,HIGH
CVE-2014-5878,MEDIUM,HIGH
CVE-2014-5879,MEDIUM,HIGH
CVE-2014-5881,MEDIUM,HIGH
CVE-2014-5882,MEDIUM,HIGH
CVE-2014-5883,MEDIUM,HIGH
CVE-2014-5884,MEDIUM,HIGH
CVE-2014-5885,MEDIUM,HIGH
CVE-2014-5886,MEDIUM,HIGH
CVE-2014-5887,MEDIUM,HIGH
CVE-2014-5888,MEDIUM,HIGH
CVE-2014-5889,MEDIUM,HIGH
CVE-2014-5890,MEDIUM,HIGH
CVE-2014-5891,MEDIUM,HIGH
CVE-2014-5892,MEDIUM,HIGH
CVE-2014-5893,MEDIUM,HIGH
CVE-2014-5894,MEDIUM,HIGH
CVE-2014-5895,MEDIUM,HIGH
CVE-2014-5896,MEDIUM,HIGH
CVE-2014-5897,MEDIUM,HIGH
CVE-2014-5898,MEDIUM,HIGH
CVE-2014-5899,MEDIUM,HIGH
CVE-2014-5900,MEDIUM,HIGH
CVE-2014-5901,MEDIUM,HIGH
CVE-2014-5902,MEDIUM,HIGH
CVE-2014-5903,MEDIUM,HIGH
CVE-2014-5904,MEDIUM,HIGH
CVE-2014-5905,MEDIUM,HIGH
CVE-2014-5906,MEDIUM,HIGH
CVE-2014-5907,MEDIUM,HIGH
CVE-2014-5908,MEDIUM,HIGH
CVE-2014-5909,MEDIUM,HIGH
CVE-2014-5910,MEDIUM,HIGH
CVE-2014-5911,MEDIUM,HIGH
CVE-2014-5912,MEDIUM,HIGH
CVE-2014-5913,MEDIUM,HIGH
CVE-2014-5914,MEDIUM,HIGH
CVE-2014-5915,MEDIUM,HIGH
CVE-2014-5916,MEDIUM,HIGH
CVE-2014-5917,MEDIUM,HIGH
CVE-2014-5918,MEDIUM,HIGH
CVE-2014-5919,MEDIUM,HIGH
CVE-2014-5920,MEDIUM,HIGH
CVE-2014-5921,MEDIUM,HIGH
CVE-2014-5922,MEDIUM,HIGH
CVE-2014-5923,MEDIUM,HIGH
CVE-2014-5924,MEDIUM,HIGH
CVE-2014-5925,MEDIUM,HIGH
CVE-2014-5926,MEDIUM,HIGH
CVE-2014-5927,MEDIUM,HIGH
CVE-2014-5928,MEDIUM,HIGH
CVE-2014-5929,MEDIUM,HIGH
CVE-2014-5930,MEDIUM,HIGH
CVE-2014-5931,MEDIUM,HIGH
CVE-2014-5932,MEDIUM,HIGH
CVE-2014-5933,MEDIUM,HIGH
CVE-2014-5934,MEDIUM,HIGH
CVE-2014-5935,MEDIUM,HIGH
CVE-2014-5936,MEDIUM,HIGH
CVE-2014-5937,MEDIUM,HIGH
CVE-2014-5938,MEDIUM,HIGH
CVE-2014-5939,MEDIUM,HIGH
CVE-2014-5940,MEDIUM,HIGH
CVE-2014-5941,MEDIUM,HIGH
CVE-2014-5942,MEDIUM,HIGH
CVE-2014-5943,MEDIUM,HIGH
CVE-2014-5944,MEDIUM,HIGH
CVE-2014-5945,MEDIUM,HIGH
CVE-2014-5946,MEDIUM,HIGH
CVE-2014-5947,MEDIUM,HIGH
CVE-2014-5948,MEDIUM,HIGH
CVE-2014-5949,MEDIUM,HIGH
CVE-2014-5950,MEDIUM,HIGH
CVE-2014-5951,MEDIUM,HIGH
CVE-2014-5952,MEDIUM,HIGH
CVE-2014-5953,MEDIUM,HIGH
CVE-2014-5954,MEDIUM,HIGH
CVE-2014-5955,MEDIUM,HIGH
CVE-2014-5956,MEDIUM,HIGH
CVE-2014-5957,MEDIUM,HIGH
CVE-2014-5958,MEDIUM,HIGH
CVE-2014-5959,MEDIUM,HIGH
CVE-2014-5960,MEDIUM,HIGH
CVE-2014-5961,MEDIUM,HIGH
CVE-2014-5962,MEDIUM,HIGH
CVE-2014-5963,MEDIUM,HIGH
CVE-2014-5964,MEDIUM,HIGH
CVE-2014-5965,MEDIUM,HIGH
CVE-2014-5966,MEDIUM,HIGH
CVE-2014-5967,MEDIUM,HIGH
CVE-2014-5968,MEDIUM,HIGH
CVE-2014-5969,MEDIUM,HIGH
CVE-2014-5970,MEDIUM,HIGH
CVE-2014-5971,MEDIUM,HIGH
CVE-2014-5972,MEDIUM,HIGH
CVE-2014-5973,MEDIUM,HIGH
CVE-2014-5974,MEDIUM,HIGH
CVE-2014-5975,MEDIUM,HIGH
CVE-2014-5976,MEDIUM,HIGH
CVE-2014-5977,MEDIUM,HIGH
CVE-2014-5978,MEDIUM,HIGH
CVE-2014-5979,MEDIUM,HIGH
CVE-2014-5980,MEDIUM,HIGH
CVE-2014-5981,MEDIUM,HIGH
CVE-2014-5982,MEDIUM,HIGH
CVE-2014-5983,MEDIUM,HIGH
CVE-2014-5984,MEDIUM,HIGH
CVE-2014-5985,MEDIUM,HIGH
CVE-2014-5986,MEDIUM,HIGH
CVE-2014-5987,MEDIUM,HIGH
CVE-2014-5988,MEDIUM,HIGH
CVE-2014-5989,MEDIUM,HIGH
CVE-2014-5990,MEDIUM,HIGH
CVE-2014-5991,MEDIUM,HIGH
CVE-2014-5992,MEDIUM,HIGH
CVE-2014-5993,MEDIUM,HIGH
CVE-2014-5994,MEDIUM,HIGH
CVE-2014-5995,MEDIUM,HIGH
CVE-2014-5996,MEDIUM,HIGH
CVE-2014-5997,MEDIUM,HIGH
CVE-2014-5998,MEDIUM,HIGH
CVE-2014-5999,MEDIUM,HIGH
CVE-2014-6000,MEDIUM,HIGH
CVE-2014-6001,MEDIUM,HIGH
CVE-2014-6002,MEDIUM,HIGH
CVE-2014-6003,MEDIUM,HIGH
CVE-2014-6004,MEDIUM,HIGH
CVE-2014-6005,MEDIUM,HIGH
CVE-2014-6006,MEDIUM,HIGH
CVE-2014-6007,MEDIUM,HIGH
CVE-2014-6008,MEDIUM,HIGH
CVE-2014-6009,MEDIUM,HIGH
CVE-2014-6010,MEDIUM,HIGH
CVE-2014-6011,MEDIUM,HIGH
CVE-2014-6012,MEDIUM,HIGH
CVE-2014-6013,MEDIUM,HIGH
CVE-2014-6014,MEDIUM,HIGH
CVE-2014-6015,MEDIUM,HIGH
CVE-2014-6016,MEDIUM,HIGH
CVE-2014-6017,MEDIUM,HIGH
CVE-2014-6018,MEDIUM,HIGH
CVE-2014-6019,MEDIUM,HIGH
CVE-2014-6020,MEDIUM,HIGH
CVE-2014-6021,MEDIUM,HIGH
CVE-2014-6022,MEDIUM,HIGH
CVE-2014-6023,MEDIUM,HIGH
CVE-2014-6024,MEDIUM,HIGH
CVE-2014-6025,MEDIUM,HIGH
CVE-2014-6028,MEDIUM,MEDIUM
CVE-2014-6029,MEDIUM,MEDIUM
CVE-2014-6030,MEDIUM,HIGH
CVE-2014-6032,MEDIUM,MEDIUM
CVE-2014-6034,MEDIUM,HIGH
CVE-2014-6035,HIGH,CRITICAL
CVE-2014-6036,MEDIUM,HIGH
CVE-2014-6037,HIGH,CRITICAL
CVE-2014-6040,MEDIUM,HIGH
CVE-2014-6041,MEDIUM,MEDIUM
CVE-2014-6043,MEDIUM,HIGH
CVE-2014-6051,HIGH,CRITICAL
CVE-2014-6052,HIGH,CRITICAL
CVE-2014-6053,MEDIUM,HIGH
CVE-2014-6054,MEDIUM,MEDIUM
CVE-2014-6055,MEDIUM,HIGH
CVE-2014-6060,LOW,MEDIUM
CVE-2014-6064,MEDIUM,MEDIUM
CVE-2014-6070,MEDIUM,MEDIUM
CVE-2014-6074,MEDIUM,MEDIUM
CVE-2014-6075,MEDIUM,HIGH
CVE-2014-6076,MEDIUM,MEDIUM
CVE-2014-6077,MEDIUM,HIGH
CVE-2014-6078,MEDIUM,HIGH
CVE-2014-6079,MEDIUM,MEDIUM
CVE-2014-6080,MEDIUM,HIGH
CVE-2014-6082,MEDIUM,MEDIUM
CVE-2014-6083,MEDIUM,HIGH
CVE-2014-6084,MEDIUM,HIGH
CVE-2014-6086,MEDIUM,HIGH
CVE-2014-6087,MEDIUM,HIGH
CVE-2014-6088,MEDIUM,HIGH
CVE-2014-6089,MEDIUM,MEDIUM
CVE-2014-6090,MEDIUM,HIGH
CVE-2014-6091,LOW,MEDIUM
CVE-2014-6092,MEDIUM,HIGH
CVE-2014-6093,LOW,MEDIUM
CVE-2014-6095,MEDIUM,HIGH
CVE-2014-6096,MEDIUM,MEDIUM
CVE-2014-6097,MEDIUM,MEDIUM
CVE-2014-6098,MEDIUM,HIGH
CVE-2014-6099,MEDIUM,HIGH
CVE-2014-6100,LOW,MEDIUM
CVE-2014-6101,MEDIUM,MEDIUM
CVE-2014-6102,LOW,MEDIUM
CVE-2014-6105,MEDIUM,MEDIUM
CVE-2014-6107,MEDIUM,MEDIUM
CVE-2014-6110,LOW,MEDIUM
CVE-2014-6113,MEDIUM,MEDIUM
CVE-2014-6114,MEDIUM,HIGH
CVE-2014-6115,MEDIUM,HIGH
CVE-2014-6116,MEDIUM,MEDIUM
CVE-2014-6119,HIGH,HIGH
CVE-2014-6121,LOW,MEDIUM
CVE-2014-6122,MEDIUM,HIGH
CVE-2014-6123,LOW,MEDIUM
CVE-2014-6125,MEDIUM,HIGH
CVE-2014-6126,MEDIUM,MEDIUM
CVE-2014-6129,MEDIUM,HIGH
CVE-2014-6130,MEDIUM,HIGH
CVE-2014-6131,MEDIUM,MEDIUM
CVE-2014-6132,LOW,MEDIUM
CVE-2014-6133,LOW,MEDIUM
CVE-2014-6134,LOW,MEDIUM
CVE-2014-6135,MEDIUM,MEDIUM
CVE-2014-6136,MEDIUM,HIGH
CVE-2014-6137,MEDIUM,MEDIUM
CVE-2014-6138,MEDIUM,MEDIUM
CVE-2014-6139,MEDIUM,MEDIUM
CVE-2014-6140,HIGH,HIGH
CVE-2014-6141,HIGH,HIGH
CVE-2014-6143,LOW,MEDIUM
CVE-2014-6144,LOW,MEDIUM
CVE-2014-6145,LOW,MEDIUM
CVE-2014-6146,LOW,MEDIUM
CVE-2014-6147,LOW,MEDIUM
CVE-2014-6148,LOW,MEDIUM
CVE-2014-6149,MEDIUM,HIGH
CVE-2014-6150,LOW,MEDIUM
CVE-2014-6151,LOW,MEDIUM
CVE-2014-6152,LOW,MEDIUM
CVE-2014-6153,MEDIUM,MEDIUM
CVE-2014-6154,HIGH,HIGH
CVE-2014-6155,MEDIUM,MEDIUM
CVE-2014-6158,HIGH,HIGH
CVE-2014-6159,LOW,MEDIUM
CVE-2014-6160,LOW,MEDIUM
CVE-2014-6161,LOW,MEDIUM
CVE-2014-6163,LOW,MEDIUM
CVE-2014-6164,MEDIUM,HIGH
CVE-2014-6166,MEDIUM,MEDIUM
CVE-2014-6167,MEDIUM,MEDIUM
CVE-2014-6168,MEDIUM,HIGH
CVE-2014-6170,MEDIUM,HIGH
CVE-2014-6171,MEDIUM,MEDIUM
CVE-2014-6172,MEDIUM,HIGH
CVE-2014-6173,LOW,MEDIUM
CVE-2014-6174,MEDIUM,MEDIUM
CVE-2014-6175,LOW,MEDIUM
CVE-2014-6176,MEDIUM,MEDIUM
CVE-2014-6177,MEDIUM,MEDIUM
CVE-2014-6178,LOW,MEDIUM
CVE-2014-6179,MEDIUM,MEDIUM
CVE-2014-6180,LOW,MEDIUM
CVE-2014-6181,MEDIUM,MEDIUM
CVE-2014-6182,MEDIUM,MEDIUM
CVE-2014-6183,MEDIUM,MEDIUM
CVE-2014-6184,HIGH,HIGH
CVE-2014-6185,HIGH,HIGH
CVE-2014-6186,MEDIUM,MEDIUM
CVE-2014-6187,MEDIUM,HIGH
CVE-2014-6188,LOW,MEDIUM
CVE-2014-6190,MEDIUM,HIGH
CVE-2014-6192,LOW,MEDIUM
CVE-2014-6193,MEDIUM,MEDIUM
CVE-2014-6194,MEDIUM,MEDIUM
CVE-2014-6195,LOW,LOW
CVE-2014-6196,MEDIUM,MEDIUM
CVE-2014-6197,MEDIUM,MEDIUM
CVE-2014-6198,MEDIUM,HIGH
CVE-2014-6199,MEDIUM,HIGH
CVE-2014-6209,MEDIUM,MEDIUM
CVE-2014-6210,MEDIUM,MEDIUM
CVE-2014-6211,LOW,MEDIUM
CVE-2014-6212,MEDIUM,MEDIUM
CVE-2014-6214,MEDIUM,HIGH
CVE-2014-6215,LOW,MEDIUM
CVE-2014-6221,HIGH,HIGH
CVE-2014-6222,MEDIUM,MEDIUM
CVE-2014-6228,HIGH,CRITICAL
CVE-2014-6229,MEDIUM,HIGH
CVE-2014-6230,MEDIUM,MEDIUM
CVE-2014-6231,HIGH,CRITICAL
CVE-2014-6232,MEDIUM,MEDIUM
CVE-2014-6233,HIGH,CRITICAL
CVE-2014-6234,MEDIUM,MEDIUM
CVE-2014-6235,HIGH,CRITICAL
CVE-2014-6236,HIGH,CRITICAL
CVE-2014-6237,LOW,MEDIUM
CVE-2014-6238,MEDIUM,MEDIUM
CVE-2014-6239,HIGH,CRITICAL
CVE-2014-6240,MEDIUM,MEDIUM
CVE-2014-6241,HIGH,CRITICAL
CVE-2014-6242,MEDIUM,HIGH
CVE-2014-6243,MEDIUM,MEDIUM
CVE-2014-6251,MEDIUM,HIGH
CVE-2014-6252,MEDIUM,HIGH
CVE-2014-6253,MEDIUM,HIGH
CVE-2014-6254,MEDIUM,MEDIUM
CVE-2014-6255,MEDIUM,HIGH
CVE-2014-6256,HIGH,CRITICAL
CVE-2014-6257,MEDIUM,MEDIUM
CVE-2014-6258,MEDIUM,HIGH
CVE-2014-6259,MEDIUM,HIGH
CVE-2014-6260,MEDIUM,HIGH
CVE-2014-6261,HIGH,HIGH
CVE-2014-6268,MEDIUM,MEDIUM
CVE-2014-6269,MEDIUM,HIGH
CVE-2014-6270,MEDIUM,HIGH
CVE-2014-6271,HIGH,CRITICAL
CVE-2014-6272,HIGH,CRITICAL
CVE-2014-6273,MEDIUM,HIGH
CVE-2014-6277,HIGH,CRITICAL
CVE-2014-6278,HIGH,CRITICAL
CVE-2014-6280,MEDIUM,MEDIUM
CVE-2014-6283,MEDIUM,HIGH
CVE-2014-6284,HIGH,CRITICAL
CVE-2014-6287,HIGH,CRITICAL
CVE-2014-6288,HIGH,CRITICAL
CVE-2014-6289,HIGH,CRITICAL
CVE-2014-6290,HIGH,CRITICAL
CVE-2014-6291,MEDIUM,MEDIUM
CVE-2014-6292,MEDIUM,HIGH
CVE-2014-6293,HIGH,CRITICAL
CVE-2014-6294,MEDIUM,MEDIUM
CVE-2014-6295,HIGH,CRITICAL
CVE-2014-6296,MEDIUM,MEDIUM
CVE-2014-6297,MEDIUM,MEDIUM
CVE-2014-6298,HIGH,CRITICAL
CVE-2014-6299,MEDIUM,HIGH
CVE-2014-6300,MEDIUM,MEDIUM
CVE-2014-6301,MEDIUM,MEDIUM
CVE-2014-6302,MEDIUM,HIGH
CVE-2014-6303,MEDIUM,HIGH
CVE-2014-6304,MEDIUM,HIGH
CVE-2014-6308,MEDIUM,HIGH
CVE-2014-6312,MEDIUM,MEDIUM
CVE-2014-6313,MEDIUM,MEDIUM
CVE-2014-6315,MEDIUM,MEDIUM
CVE-2014-6316,MEDIUM,HIGH
CVE-2014-6317,HIGH,MEDIUM
CVE-2014-6318,MEDIUM,HIGH
CVE-2014-6319,MEDIUM,HIGH
CVE-2014-6321,HIGH,CRITICAL
CVE-2014-6322,MEDIUM,MEDIUM
CVE-2014-6323,MEDIUM,MEDIUM
CVE-2014-6324,HIGH,HIGH
CVE-2014-6325,MEDIUM,MEDIUM
CVE-2014-6326,MEDIUM,MEDIUM
CVE-2014-6327,HIGH,HIGH
CVE-2014-6328,MEDIUM,MEDIUM
CVE-2014-6329,HIGH,HIGH
CVE-2014-6330,HIGH,HIGH
CVE-2014-6331,MEDIUM,HIGH
CVE-2014-6332,HIGH,HIGH
CVE-2014-6333,HIGH,HIGH
CVE-2014-6334,HIGH,HIGH
CVE-2014-6335,HIGH,HIGH
CVE-2014-6336,LOW,MEDIUM
CVE-2014-6337,HIGH,HIGH
CVE-2014-6339,MEDIUM,MEDIUM
CVE-2014-6340,MEDIUM,MEDIUM
CVE-2014-6341,HIGH,HIGH
CVE-2014-6342,HIGH,HIGH
CVE-2014-6343,HIGH,HIGH
CVE-2014-6344,HIGH,HIGH
CVE-2014-6345,MEDIUM,MEDIUM
CVE-2014-6346,MEDIUM,MEDIUM
CVE-2014-6347,HIGH,HIGH
CVE-2014-6348,HIGH,HIGH
CVE-2014-6349,MEDIUM,MEDIUM
CVE-2014-6350,MEDIUM,MEDIUM
CVE-2014-6351,HIGH,HIGH
CVE-2014-6352,HIGH,HIGH
CVE-2014-6353,HIGH,HIGH
CVE-2014-6355,MEDIUM,HIGH
CVE-2014-6356,HIGH,HIGH
CVE-2014-6357,HIGH,HIGH
CVE-2014-6360,HIGH,HIGH
CVE-2014-6361,HIGH,HIGH
CVE-2014-6362,MEDIUM,MEDIUM
CVE-2014-6363,HIGH,HIGH
CVE-2014-6364,HIGH,HIGH
CVE-2014-6365,MEDIUM,MEDIUM
CVE-2014-6366,HIGH,HIGH
CVE-2014-6368,MEDIUM,MEDIUM
CVE-2014-6369,HIGH,HIGH
CVE-2014-6373,HIGH,HIGH
CVE-2014-6374,HIGH,HIGH
CVE-2014-6375,HIGH,HIGH
CVE-2014-6376,HIGH,HIGH
CVE-2014-6377,HIGH,HIGH
CVE-2014-6378,HIGH,HIGH
CVE-2014-6379,HIGH,CRITICAL
CVE-2014-6380,HIGH,HIGH
CVE-2014-6381,LOW,MEDIUM
CVE-2014-6382,HIGH,MEDIUM
CVE-2014-6383,MEDIUM,HIGH
CVE-2014-6384,MEDIUM,HIGH
CVE-2014-6385,MEDIUM,MEDIUM
CVE-2014-6386,HIGH,HIGH
CVE-2014-6387,MEDIUM,HIGH
CVE-2014-6389,HIGH,CRITICAL
CVE-2014-6392,MEDIUM,MEDIUM
CVE-2014-6394,HIGH,CRITICAL
CVE-2014-6395,HIGH,CRITICAL
CVE-2014-6396,HIGH,CRITICAL
CVE-2014-6407,HIGH,CRITICAL
CVE-2014-6408,MEDIUM,MEDIUM
CVE-2014-6409,MEDIUM,HIGH
CVE-2014-6410,MEDIUM,MEDIUM
CVE-2014-6414,MEDIUM,MEDIUM
CVE-2014-6416,HIGH,HIGH
CVE-2014-6417,HIGH,HIGH
CVE-2014-6418,HIGH,MEDIUM
CVE-2014-6421,MEDIUM,HIGH
CVE-2014-6422,MEDIUM,HIGH
CVE-2014-6423,MEDIUM,HIGH
CVE-2014-6424,MEDIUM,HIGH
CVE-2014-6425,MEDIUM,HIGH
CVE-2014-6426,MEDIUM,HIGH
CVE-2014-6427,MEDIUM,HIGH
CVE-2014-6428,MEDIUM,HIGH
CVE-2014-6429,MEDIUM,HIGH
CVE-2014-6430,MEDIUM,HIGH
CVE-2014-6431,MEDIUM,HIGH
CVE-2014-6432,MEDIUM,HIGH
CVE-2014-6433,HIGH,CRITICAL
CVE-2014-6434,HIGH,CRITICAL
CVE-2014-6439,MEDIUM,MEDIUM
CVE-2014-6445,MEDIUM,MEDIUM
CVE-2014-6446,HIGH,CRITICAL
CVE-2014-6449,MEDIUM,HIGH
CVE-2014-6450,HIGH,HIGH
CVE-2014-6451,HIGH,HIGH
CVE-2014-6452,MEDIUM,MEDIUM
CVE-2014-6453,HIGH,HIGH
CVE-2014-6454,MEDIUM,MEDIUM
CVE-2014-6455,HIGH,HIGH
CVE-2014-6456,HIGH,HIGH
CVE-2014-6457,MEDIUM,MEDIUM
CVE-2014-6458,MEDIUM,HIGH
CVE-2014-6459,MEDIUM,MEDIUM
CVE-2014-6460,MEDIUM,MEDIUM
CVE-2014-6461,MEDIUM,MEDIUM
CVE-2014-6462,MEDIUM,MEDIUM
CVE-2014-6463,LOW,MEDIUM
CVE-2014-6464,MEDIUM,MEDIUM
CVE-2014-6465,MEDIUM,MEDIUM
CVE-2014-6466,MEDIUM,HIGH
CVE-2014-6467,HIGH,HIGH
CVE-2014-6468,MEDIUM,MEDIUM
CVE-2014-6469,MEDIUM,MEDIUM
CVE-2014-6470,MEDIUM,HIGH
CVE-2014-6471,MEDIUM,MEDIUM
CVE-2014-6472,MEDIUM,MEDIUM
CVE-2014-6473,HIGH,HIGH
CVE-2014-6474,LOW,MEDIUM
CVE-2014-6475,LOW,MEDIUM
CVE-2014-6476,MEDIUM,MEDIUM
CVE-2014-6477,MEDIUM,MEDIUM
CVE-2014-6478,MEDIUM,MEDIUM
CVE-2014-6479,MEDIUM,MEDIUM
CVE-2014-6480,MEDIUM,HIGH
CVE-2014-6481,MEDIUM,MEDIUM
CVE-2014-6482,MEDIUM,MEDIUM
CVE-2014-6483,MEDIUM,HIGH
CVE-2014-6484,MEDIUM,MEDIUM
CVE-2014-6485,HIGH,HIGH
CVE-2014-6486,MEDIUM,MEDIUM
CVE-2014-6487,LOW,MEDIUM
CVE-2014-6488,LOW,MEDIUM
CVE-2014-6489,MEDIUM,HIGH
CVE-2014-6490,MEDIUM,MEDIUM
CVE-2014-6491,HIGH,CRITICAL
CVE-2014-6492,HIGH,HIGH
CVE-2014-6493,HIGH,HIGH
CVE-2014-6494,MEDIUM,MEDIUM
CVE-2014-6495,MEDIUM,MEDIUM
CVE-2014-6496,MEDIUM,MEDIUM
CVE-2014-6497,MEDIUM,MEDIUM
CVE-2014-6498,MEDIUM,MEDIUM
CVE-2014-6499,MEDIUM,HIGH
CVE-2014-6500,HIGH,CRITICAL
CVE-2014-6501,LOW,MEDIUM
CVE-2014-6502,LOW,MEDIUM
CVE-2014-6503,HIGH,HIGH
CVE-2014-6504,MEDIUM,MEDIUM
CVE-2014-6505,MEDIUM,MEDIUM
CVE-2014-6506,MEDIUM,HIGH
CVE-2014-6507,HIGH,HIGH
CVE-2014-6508,HIGH,HIGH
CVE-2014-6509,MEDIUM,MEDIUM
CVE-2014-6510,HIGH,HIGH
CVE-2014-6511,MEDIUM,MEDIUM
CVE-2014-6512,MEDIUM,MEDIUM
CVE-2014-6513,HIGH,CRITICAL
CVE-2014-6514,MEDIUM,MEDIUM
CVE-2014-6515,MEDIUM,MEDIUM
CVE-2014-6516,MEDIUM,HIGH
CVE-2014-6517,MEDIUM,MEDIUM
CVE-2014-6518,MEDIUM,MEDIUM
CVE-2014-6519,MEDIUM,MEDIUM
CVE-2014-6520,MEDIUM,MEDIUM
CVE-2014-6521,HIGH,HIGH
CVE-2014-6522,MEDIUM,MEDIUM
CVE-2014-6523,MEDIUM,MEDIUM
CVE-2014-6524,HIGH,HIGH
CVE-2014-6525,LOW,MEDIUM
CVE-2014-6526,MEDIUM,MEDIUM
CVE-2014-6527,LOW,MEDIUM
CVE-2014-6528,MEDIUM,MEDIUM
CVE-2014-6529,MEDIUM,HIGH
CVE-2014-6530,MEDIUM,HIGH
CVE-2014-6531,MEDIUM,MEDIUM
CVE-2014-6532,HIGH,HIGH
CVE-2014-6533,MEDIUM,HIGH
CVE-2014-6534,MEDIUM,MEDIUM
CVE-2014-6535,MEDIUM,MEDIUM
